Starting
RTM: Yes
HLE: Yes
CLFLUSHOPT: No
CLWB: No
CLFLUSH cache line: 0x40
Ticks per second: 0x100
elapsed time is 100232
Finished
index is 0
index is 1
index is 2
index is 3
008,  100,        2449.04,    test_cache_behavior_2, run stride 14
008,  100,        2447.28,    test_cache_behavior_2, run stride 15
008,  100,        2156.84,    test_cache_behavior_2, run stride 16
008,  100,        2039.76,    test_cache_behavior_2, run stride 17
008,  100,        2004.56,    test_cache_behavior_2, run stride 18
008,  100,        2012.20,    test_cache_behavior_2, run stride 19
008,  100,        2092.64,    test_cache_behavior_2, run stride 20
008,  100,        2130.48,    test_cache_behavior_2, run stride 21
008,  100,        2100.72,    test_cache_behavior_2, run stride 22
008,  100,        2217.20,    test_cache_behavior_2, run stride 23
008,  100,        1976.96,    test_cache_behavior_2, run stride 24
008,  100,        2225.32,    test_cache_behavior_2, run stride 25
008,  100,        2392.88,    test_cache_behavior_2, run stride 26
008,  100,        2258.00,    test_cache_behavior_2, run stride 27
008,  100,        2042.92,    test_cache_behavior_2, run stride 28
008,  100,        1986.52,    test_cache_behavior_2, run stride 29
008,  100,        2097.84,    test_cache_behavior_2, run stride 30
008,  100,        1993.56,    test_cache_behavior_2, run stride 31
008,  100,        2043.88,    test_cache_behavior_2, run stride 32
008,  100,        2107.36,    test_cache_behavior_2, run stride 33
008,  100,        2469.60,    test_cache_behavior_2, run stride 34
008,  100,        2285.12,    test_cache_behavior_2, run stride 35
008,  100,        2157.36,    test_cache_behavior_2, run stride 36
008,  100,        2618.40,    test_cache_behavior_2, run stride 37
008,  100,        2183.80,    test_cache_behavior_2, run stride 38
008,  100,        2245.84,    test_cache_behavior_2, run stride 39
008,  100,        2250.64,    test_cache_behavior_2, run stride 40
008,  100,        2284.00,    test_cache_behavior_2, run stride 41
008,  100,        2356.08,    test_cache_behavior_2, run stride 42
008,  100,        1992.00,    test_cache_behavior_2, run stride 43
008,  100,        2022.60,    test_cache_behavior_2, run stride 44
008,  100,        2258.32,    test_cache_behavior_2, run stride 45
008,  100,        2134.84,    test_cache_behavior_2, run stride 46
008,  100,        2155.76,    test_cache_behavior_2, run stride 47
008,  100,        2064.48,    test_cache_behavior_2, run stride 48
008,  100,        1979.12,    test_cache_behavior_2, run stride 49
008,  100,        2098.48,    test_cache_behavior_2, run stride 50
008,  100,        2192.16,    test_cache_behavior_2, run stride 51
008,  100,        2139.28,    test_cache_behavior_2, run stride 52
008,  100,        2142.16,    test_cache_behavior_2, run stride 53
008,  100,        2305.04,    test_cache_behavior_2, run stride 54
008,  100,        2207.24,    test_cache_behavior_2, run stride 55
008,  100,        2390.56,    test_cache_behavior_2, run stride 56
008,  100,        2075.28,    test_cache_behavior_2, run stride 57
008,  100,        1956.80,    test_cache_behavior_2, run stride 58
008,  100,        1857.68,    test_cache_behavior_2, run stride 59
008,  100,        2090.52,    test_cache_behavior_2, run stride 60
008,  100,        2150.08,    test_cache_behavior_2, run stride 61
008,  100,        1932.32,    test_cache_behavior_2, run stride 62
008,  100,        2064.52,    test_cache_behavior_2, run stride 63
008,  100,        2640.68,    test_cache_behavior_2, run min 1857.680000 (59) max 2640.680000 (6)
012,    1,       85172.00,    test_cache_behavior_1, initialize first record of each page
012,  100,         202.80,    test_cache_behavior_1, walk list
012,  100,         398.48,    test_cache_behavior_1, walk list + prefetch next entry
012,  100,        1647.20,    test_cache_behavior_1, walk list + prefetch next entry + clflush after each write
012,  100,        1630.12,    test_cache_behavior_1, walk list + clflush after each write
